VIN,predicted price,Stock #,Cab Type,Drivetrain,Rear Wheels,Fuel Type,Transmission,Color,Vehicle Trim
1FTER4FH8MLD23233,43242.33,T33134,SuperCrew,4x4,SRW,Gasoline,Automatic,Velocity Blue Metallic,XLT
1FTFW1E89MKD90667,43242.33,T33387,SuperCrew,4x4,SRW,Gasoline,Automatic,Carbonized Gray,XLT
1FT8W3BT0MED20180,46374.5,T33302,Crew,4x4,SRW,Diesel,Automatic,Oxford White,LARIAT
1FTFW1ED1MFB09855,43180.83,T33157,SuperCrew,4x4,SRW,Gasoline,Automatic,Agate Black Metallic,Limited
1FTFW1E87MKD90666,43242.33,T33334,SuperCrew,4x4,SRW,Gasoline,Automatic,Space White,XL
1FTFW1E84MFB37023,31808.83,T33278,SuperCrew,4x4,SRW,Gasoline,Automatic,Iconic Silver,LARIAT
1FTFW1E5XMFB43950,43180.83,T33345,SuperCrew,4x4,SRW,Gasoline,Automatic,Star White Metallic Tricoat,Platinum
1FT7W2BT7MED70340,52811.67,T33305,Crew,4x4,SRW,Diesel,Automatic,Iconic Silver,XLT
1FT8W2BT5MED70342,46374.5,T33359,Crew,4x4,SRW,Diesel,Automatic,Carbonized Gray,LARIAT
1FTFW1ED1MFB37025,43180.83,T33291,SuperCrew,4x4,SRW,Gasoline,Automatic,Rapid Red Tinted,Platinum
1FTFW1E88MFA51486,43242.33,T33235,SuperCrew,4x4,SRW,Gasoline,Automatic,Iconic Silver,XLT
1FTER4FH4MLD23231,43242.33,T33142,SuperCrew,4x4,SRW,Gasoline,Automatic,Rapid Red,XLT
1FT8W3BT0MED63398,46374.5,T33286,Crew,4x4,SRW,Diesel,Automatic,Star White,LARIAT
1FTER4FH0MLD31763,43242.33,T33241,SuperCrew,4x4,SRW,Gasoline,Automatic,Carbonized Gray,XLT
1FTFW1E81MKD82224,31808.83,T33388,SuperCrew,4x4,SRW,Gasoline,Automatic,Lead Foot,LARIAT
1FT7W2B63MED05866,43301.83,MED05866,Crew,4x4,SRW,Gasoline,Automatic,White,XL
1FTMF1EP4MKD60586,44075.67,MKD60586,Regular,4x4,SRW,Gasoline,Automatic,White,XL
1FTER4FH0MLD03042,31808.83,D00025,SuperCrew,4x4,SRW,Gasoline,Automatic,Red,LARIAT
1FTMF1EP0MKD85355,44075.67,MKD85355,Regular,4x4,SRW,Gasoline,Automatic,White,XL
1FT7W2BN0MED55518,43301.83,MED55518,Crew,4x4,SRW,Gasoline,Automatic,White,XLT
1FT7X3BN0MED07813,43242.33,MED07813,Super,4x4,SRW,Gasoline,Automatic,White,XLT
1FT7X3BN7MED07498,43242.33,MED07498,Super,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FT7X2AN0MED07497,43242.33,MED07497,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XLT
1FTMF1EP8MKD60588,44075.67,MKD60588,Regular,4x4,SRW,Gasoline,Automatic,White,XL
1FTFW1ED2MFB09847,43180.83,T33146,SuperCrew,4x4,SRW,Gasoline,Automatic,Black,Lariat
1FTFW1E80MKD05909,43242.33,MKD05909,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FTFW1E86MKD59330,43242.33,MKD59330,SuperCrew,4x4,SRW,Gasoline,Automatic,Black,XLT
1FTMF1EP6MKD60587,44075.67,MKD60587,Regular,4x4,SRW,Gasoline,Automatic,Oxford White,XL
1FT7X2AN9MED07496,43242.33,MED07496,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XLT
1FT7X3BN7MED07789,43242.33,MED07789,Super,4x4,SRW,Gasoline,Automatic,White,XLT
1FTMF1CP3MKD60582,44075.67,MKD60582,Regular,4x2,SRW,Gasoline,Automatic,Oxford White,XLT
1FTMF1CP1MKD60581,44075.67,MKD60581,Regular,4x2,SRW,Gasoline,Automatic,Oxford White,XLT
1FTEW1EPXMFA09534,43242.33,MFA09534,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XL
1FTMF1EP4MKD85357,44075.67,MKD85357,Regular,4x4,SRW,Gasoline,Automatic,White,XL
1FTMF1EP6MKD85358,44075.67,MKD85358,Regular,4x4,SRW,Gasoline,Automatic,White,XL
1FT7X3BN9MED07812,43242.33,MED07812,Super,4x4,SRW,Gasoline,Automatic,White,XLT
1FTMF1EP4MKD85360,44075.67,MKD85360,Regular,4x4,SRW,Gasoline,Automatic,White,XL
1FTMF1EP2MKD60585,44075.67,MKD60585,Regular,4x4,SRW,Gasoline,Automatic,Oxford White,XL
1FTMF1EP2MKD85356,44075.67,MKD85356,Regular,4x4,SRW,Gasoline,Automatic,White,XL
1FTMF1EP8MKD85359,44075.67,MKD85359,Regular,4x4,SRW,Gasoline,Automatic,White,XL
1FT8W3DT0MEC54968,52811.67,MEC54968,Crew,4x4,DRW,Diesel,Automatic,Silver,XL
1GC5YLE74MF218435,51607.5,21T0592,Double,4x4,SRW,Gasoline,6-Speed Automatic,White,Work Truck
1GC5YLE72MF218322,51607.5,21T0589,Double,4x4,SRW,Gasoline,6-Speed Automatic,White,Work Truck
1GC5YLE75MF218489,51607.5,21T0593,Double,4x4,SRW,Gasoline,6-Speed Automatic,White,Work Truck
1GC5YLE70MF218089,51607.5,21T0587,Double,4x4,SRW,Gasoline,6-Speed Automatic,White,Work Truck
1GC5YLE71MF218442,51607.5,21T0588,Double,4x4,SRW,Gasoline,6-Speed Automatic,White,Work Truck
1GC5YLE77MF218378,51607.5,21T0596,Double,4x4,SRW,Gasoline,6-Speed Automatic,White,Work Truck
1GC5YLE76MF218341,51607.5,21T0594,Double,4x4,SRW,Gasoline,6-Speed Automatic,White,Work Truck
1GC5YLE78MF218258,51607.5,21T0598,Double,4x4,SRW,Gasoline,6-Speed Automatic,White,Work Truck
1GCPKSE7XCF102126,43181.17,1DX4263,Crew,4x4,SRW,Flex Fuel,Automatic,Black,LT
1C6RR7GT2ES186309,44075.67,1D10244A,Quad,4x4,SRW,Gasoline,Automatic,Black Clearcoat,SLT
1C6RR7VT2FS683252,44763.67,1D10382A,Crew,4x4,SRW,Gasoline,Automatic,Deep Cherry Red Crystal Pearlcoat,Laramie
1C6RR7YT3GS100202,44718.0,1DL0041A,Crew,4x4,SRW,Gasoline,Automatic,Bright White Clearcoat,Rebel
1C6SRFBT1KN598878,34633.33,1D10021A,Quad,4x4,SRW,Gasoline,Automatic,Delmonico Red Pearlcoat,Big Horn/Lone Star
1GTEK19J07Z641589,48939.67,1DX4273,Extended,4x4,SRW,Gasoline,Automatic,Onyx Black,SLT
1C6RR6KT2DS507992,39452.0,1DX4267,Crew,4x2,SRW,Gasoline,Automatic,Bright White,Express
1GTR9AEF9LZ269162,47939.67,CD38696A,Double,4x4,SRW,Gasoline,6-Speed Automatic,White,Base
3C6UR5JJ3JG224430,48113.5,G38857C1,Crew,4x4,SRW,Gasoline,6-Speed Automatic,Red,Big Horn
3GTU2WEJ0FG461803,39452.0,G39324B,Crew,4x4,SRW,Gasoline,8-Speed Automatic with Overdrive,Gray,Denali
1FT7X2BTXHEE49259,53587.5,G39415B,Super,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,White,XL
1GTG6DEN6J1242182,43301.83,G39333B,Crew,4x4,SRW,Gasoline,8-Speed Automatic,White,SLT
1C6RR7KT8ES208045,51607.5,G39326B,Crew,4x4,SRW,Gasoline,6-Speed Automatic,Gray,Express
1GTG6CEN6J1149852,43301.83,PU39568A,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Gray,SLE1
3GTU2NEC0HG161287,43301.83,G39222B,Crew,4x4,SRW,Gasoline,8-Speed Automatic with Overdrive,Black,SLT
3GTRKVE32AG261533,43301.83,G39200B,Crew,4x4,SRW,Flex Fuel,6-Speed Automatic,Gray,SLE
1GC4K0CY3JF141267,46374.5,G39265B,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Blue,LTZ
1GTHK336X8F103188,47720.83,G39422B,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Silver,SLT
1GCHK23U14F106807,43575.83,PU39569A,Crew,4x4,SRW,Gasoline,4-Speed Automatic HD with Overdrive,White,LS
3GTEK13J88G250488,43575.83,G39255D,Crew,4x4,SRW,Gasoline,4-Speed Automatic with Overdrive,Silver,SLT
3C6UR5NL5KG557242,52318.83,G39425B,Mega,4x4,SRW,Diesel,6-Speed Automatic,Red,Laramie
1FTFX1E87MKD82211,44075.67,64063,Super,4x4,SRW,Gasoline,Electronic Ten-Speed Automatic Transmission,Oxford White,XL
1FTER4FH4MLD09975,44075.67,64023,SuperCrew,4x4,SRW,Gasoline,Electronic Ten-Speed Automatic Transmission,Oxford White,XL
1FTEX1EP0MKD73403,44075.67,64058,Super,4x4,SRW,Gasoline,Electronic Ten-Speed Automatic Transmission,Oxford White,XL
1FT7X2B69MEC31611,44075.67,64013,Super,4x4,SRW,Gasoline,TorqShift Heavy-Duty 6-speed SelectShift Automatic,Oxford White,XL
1FT7X2B61MEC93231,44075.67,64028,Super,4x4,SRW,Gasoline,TorqShift Heavy-Duty 6-speed SelectShift Automatic,Oxford White,XL
1FTEW1EP2LKF47005,57883.33,63225,SuperCrew,AWD,SRW,Gasoline,10-Speed SelectShift Automatic Transmission,Oxford White,STX
1FTEX1EP5MKD73400,44075.67,64068,Super,4x4,SRW,Gasoline,Electronic Ten-Speed Automatic Transmission,Oxford White,XL
1FT7W2BT8MEC90402,47720.83,64401,Crew,4x4,SRW,Diesel,TorqShift 10-speed Automatic Transmission,Oxford White,XL
1FT8W3BT7MED07507,47720.83,64402,Crew,4x4,SRW,Diesel,TorqShift 10-speed Automatic Transmission,Oxford White,XL
1GC4YVEY9LF315192,46374.5,T39549,Crew,4x4,SRW,Diesel,Automatic,Cajun Red Tintcoat,High Country
3GCPYDEK4KG143041,42379.5,KG143041,Crew,4x4,SRW,Gasoline,Automatic,Summit White,LT
3C6TR5DT8EG270267,40387.17,42EG270267,Crew,4x4,SRW,Gasoline,Automatic,Bright White Clearcoat,SLT
1FTFW1EF8EKE59445,43242.33,42EKE59445,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XL
3C6UR5JL4FG563321,46374.5,42FG563321,Crew,4x4,SRW,Diesel,Automatic,Bright White Clearcoat,Big Horn
1C6RR6NM0KS722739,46374.5,J200973A,Crew,4x2,SRW,Diesel,Automatic,Granite Crystal Metallic Clearcoat,Laramie
3C6JR6AT7GG135723,43242.33,J210398A,Regular,4x2,SRW,Gasoline,Automatic,Bright Silver Metallic Clearcoat,Tradesman
1FTEW1E51JKG06573,43242.33,J210310A,SuperCrew,4x4,SRW,Gasoline,Automatic,MAGNETIC,XLT
1FTEW1EP8JKF05385,31808.83,PF242,SuperCrew,4x4,SRW,Gasoline,Automatic,Stone Gray,LARIAT
1GCUKREC2FF204324,51303.33,C1644A,Crew,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic with Overdrive,Blue,LT
1GCHSCEN6H1183218,38278.67,14859CC,Double,4x2,SRW,Gasoline,8-Speed Automatic,Silver Ice Metallic,2WD LT
1FT8W2BT6MED30691,43723.33,F25291,Crew,4x4,SRW,Diesel,10-Speed Automatic,Black,Lariat
1FT8W2BT4MED30690,43723.33,F25297,Crew,4x4,SRW,Diesel,10-Speed Automatic,Silver,Lariat
1GC1KXC88EF134655,46374.5,P6023A,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,White,LT
1GCGSCE32G1356239,38053.17,12571A,Crew,4x2,SRW,Gasoline,6-Speed Automatic,White,LT
3C6JR7AG0LG138935,43242.33,FD20016,Regular,4x4,SRW,Gasoline,Automatic,White,Tradesman
3C6JR7AG0LG152897,43242.33,FD20028,Regular,4x4,SRW,Gasoline,Automatic,White,Tradesman
3C6JR7AG9LG152896,43242.33,FD20022,Regular,4x4,SRW,Gasoline,Automatic,White,Tradesman
3C6UR5DJXEG231036,43301.83,R21002B,Crew,4x4,SRW,Gasoline,6-Speed Automatic,Deep Cherry Red Crystal Pearlcoat,SLT
1FTEW1EP6LKE38451,51523.83,T20491,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Magnetic,XLT
1C6RD7LT6CS225999,43301.83,D20022A,Crew,4x4,SRW,Gasoline,6-Speed Automatic,Bright Silver Metallic Clearcoat,SLT
1GCGK29U32Z318722,32550.0,527092,Extended,4x4,SRW,Gasoline,Automatic,Summit White,LS
1GT42UCY5KF222330,47720.83,P28756,Crew,4x4,SRW,Diesel,Automatic,Summit White,SLE
1FT8W3BT3MEC22308,44219.33,P28794,Crew,4x4,SRW,Diesel,Automatic,Blue,Lariat
1GTR2UEA7BZ285594,46673.0,P28795,Extended,4x4,SRW,Flex Fuel,Automatic,Onyx Black,SL
3GCUKREC2JG592338,51303.33,216082A,Crew,4x4,SRW,Gasoline,6-Speed Automatic Electronic with Overdrive,Silver,LT
1GCPTDE19H1240815,46374.5,P11520,Crew,4x4,SRW,Diesel,Automatic,Graphite Metallic,4WD Z71
1GC4K0C8XGF120554,46374.5,PD7643,Crew,4x4,SRW,Diesel,Automatic,White,LTZ
1FTEW1EP1MKD47069,51523.83,FD47069,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Blue,XLT
1GT12TEY7JF139149,47720.83,PD7651,Crew,4x4,SRW,Diesel,Automatic,Blue,SLT
1FTFW1E87MKD70076,57883.33,FD70076,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Silver,Lariat
3GCNYAEH3MG286043,44075.67,CP0171,Regular,4x4,SRW,Gasoline,Automatic,Satin Steel Metallic,Work Truck
1GC4YREYXLF139406,46374.5,ND8109,Crew,4x4,SRW,Diesel,Automatic,Summit White,High Country
1GC4YVEY2LF227066,46374.5,ND8098,Crew,4x4,SRW,Diesel,Automatic,Summit White,High Country
1GCUYGED5KZ353668,44763.67,ND8131,Crew,4x4,SRW,Gasoline,Automatic,Shadow Gray Metallic,LTZ
1GC4K0E85GF197054,46374.5,ND8114,Crew,4x4,SRW,Diesel,Automatic,Summit White,LTZ
1GTP9AEH9KZ281643,39452.0,ND8134,Crew,4x4,SRW,Gasoline,Automatic,Quicksilver Metallic,Base
1GC4K0C80FF627185,46374.5,ND8118A,Crew,4x4,SRW,Diesel,Automatic,Deep Ocean Blue Metallic,LTZ
1FTEW1EF1GFC22450,31808.83,ND7898B1,SuperCrew,4x4,SRW,Gasoline,Automatic,Gray,BLACK
1GT42VEY8KF217562,47720.83,ND8132,Crew,4x4,SRW,Diesel,Automatic,Deep Mahogany Metallic,SLT
3C6TR5JT2DG547692,44522.67,NM8078A,Crew,4x4,SRW,Gasoline,Automatic,Bright White,Outdoorsman
1GC4YVEY2MF132654,46374.5,ND8167,Crew,4x4,SRW,Diesel,Automatic,Iridescent Pearl Tricoat,High Country
1GCPYFED8KZ136395,42379.5,ND8177,Crew,4x4,SRW,Gasoline,Automatic,White,LT Trail Boss
2GCEK19T111372472,32550.0,NG7931A,Extended,4x4,SRW,Gasoline,Automatic,Indigo Blue Metallic,LS
3C6UR5DL2GG340756,46374.5,ND8160,Crew,4x4,SRW,Diesel,Automatic,Bright White Clearcoat,Big Horn
1GC1KTEY8KF125665,46374.5,ND8095,Crew,4x4,SRW,Diesel,Automatic,Black,LTZ
3GCEC13Y97G517226,44763.67,XP5865A,Crew,4x2,SRW,Gasoline,Automatic,Dark Blue Metallic,LT w/2LT
1FTFW1RG0JFD87193,44075.67,ND8154,SuperCrew,4x4,SRW,Gasoline,Automatic,BLACK,Raptor
1GT42YEYXHF181240,46374.5,ND8071A,Crew,4x4,SRW,Diesel,Automatic,Onyx Black,Denali
3GCUKREC5EG214049,43181.17,K4274A,Crew,4x4,SRW,Flex Fuel,Automatic,Deep Ruby Metallic,LT
1GT42YE88GF234967,46374.5,ND7941A,Crew,4x4,SRW,Diesel,Automatic,Deep Garnet Metallic,Denali
1GC4KYEY8KF118161,46374.5,ND8103,Crew,4x4,SRW,Diesel,Automatic,Summit White,High Country
1GT49REY1LF135757,46374.5,ND8130,Crew,4x4,SRW,Diesel,Automatic,White Frost Tricoat,Denali
1GCPYFED2LZ307398,42379.5,ND8155,Crew,4x4,SRW,Gasoline,Automatic,Black,LT Trail Boss
1GT42WEY4KF222036,46374.5,ND8176,Crew,4x4,SRW,Diesel,Automatic,BLACK,Denali
1GTG6DEN1J1157573,36804.33,K4093C,Crew,4x4,SRW,Gasoline,Automatic,Onyx Black,4WD SLT
1FTEW1CPXFKE04553,43242.33,LL7219K,SuperCrew,4x2,SRW,Gasoline,Automatic,Race Red,XL
1FT8W3BT9LEC33408,52811.67,LL7245,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1FTEW1EP8KKE54861,43242.33,LL6955,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XL
1FTEW1EP8KFA89087,43242.33,LL6997,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FTEX1CF9GKE07403,43242.33,LL7044,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XLT
1FTEW1EP0KKE01359,43242.33,LL7183,SuperCrew,4x4,SRW,Gasoline,Automatic,Stone Gray Metallic,XLT
1FT8W3BT7HED54672,42552.67,LL7009,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,Platinum
1FT8W3BT3KEE48622,42552.67,LL6949,Crew,4x4,SRW,Diesel,Automatic,Agate Black Metallic,Platinum
1FTEW1EG2JKF46885,43242.33,LL7250,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FT8W3BT8LEC34176,46374.5,LL6881,Crew,4x4,SRW,Diesel,Automatic,Oxford White,LARIAT
1GC1KYC82BF121837,46374.5,LL6918B,Crew,4x4,SRW,Diesel,Automatic,Summit White,LTZ
1FTEX1CF2GKE07405,43242.33,LL7045,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XLT
1FTEW1CP4HKD80401,43242.33,L20727A,SuperCrew,4x2,SRW,Gasoline,Automatic,Ingot Silver Metallic,XL
1FTEW1EP3HFA29324,43242.33,LL6944,SuperCrew,4x4,SRW,Gasoline,Automatic,Magnetic Metallic,XLT
1FTEW1EG6JFB91907,43180.83,LL7234A,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,Lariat
1FT8W3DTXKEE38439,46491.17,LL7140,Crew,4x4,DRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,LARIAT
1FT8W3BT4LEC34191,46374.5,LL6932,Crew,4x4,SRW,Diesel,Automatic,Oxford White,LARIAT
1FTEW1EP9KFD37766,43242.33,LL7097,SuperCrew,4x4,SRW,Gasoline,Automatic,Magnetic Metallic,XLT
1FTEW1EGXJKC55048,31808.83,LL7269A,SuperCrew,4x4,SRW,Gasoline,Automatic,Blue Jeans Metallic,LARIAT
1FT8W3BT0LEC34205,52811.67,LL6964,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1FTEX1EPXLKD33571,43242.33,LL7266K,Super,4x4,SRW,Gasoline,Automatic,Iconic Silver Metallic,XL
1FTEW1EF0FFA93521,43180.83,LL6572B,SuperCrew,4x4,SRW,Gasoline,Automatic,Tuxedo Black Metallic,Lariat
1FTEX1CF4GKE07423,43242.33,LL7075,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XLT
1FT8W3B64HEC92741,43301.83,LL7289,Crew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FTEW1EP0KFB72657,43242.33,LL7030,SuperCrew,4x4,SRW,Gasoline,Automatic,Agate Black,XLT
1FT8W3BT6LEC34208,52811.67,LL6981,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1FTEW1EP6KKE01365,43242.33,LL7190,SuperCrew,4x4,SRW,Gasoline,Automatic,Magnetic Metallic,XLT
1FT8W3BT9HED38070,42552.67,LL6861,Crew,4x4,SRW,Diesel,Automatic,Shadow Black,Platinum
1GT12PEY5KF121337,47720.83,L20638B,Crew,4x4,SRW,Diesel,Automatic,Quicksilver Metallic,SLE
1FT7W2BT9HEE00783,42552.67,LL6891A,Crew,4x4,SRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,Platinum
1FT8W3BT2JEB62047,42552.67,LL7096,Crew,4x4,SRW,Diesel,Automatic,Ruby Red Metallic Tinted Clearcoat,Platinum
1FT8W3BT4LEC34160,46374.5,LL6979,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FTEW1EP9JKE20720,43242.33,LL6818,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FT8W3BT2LEC34206,52811.67,LL6882,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1FT8W3BT1KEE49039,46374.5,LL6957,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FT8W3BT1KED88730,44219.33,LL6802,Crew,4x4,SRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,Lariat
1FTEW1EP5LFB16876,43242.33,LL7159,SuperCrew,4x4,SRW,Gasoline,Automatic,Agate Black Metallic,XL
1FT8W3BT0LEC34186,46374.5,LL6931,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FT8W3BT4LEC34174,46374.5,LL6976,Crew,4x4,SRW,Diesel,Automatic,Oxford White,LARIAT
1FTEX1CF7GKE07433,43242.33,LL6913,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XLT
1FT8W3DT0HED47690,43190.0,LL7160,Crew,4x4,DRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,Lariat
1FT8W3BTXLEC34163,46374.5,LL6977,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FT8W3BT7LEC94479,46374.5,LL6880,Crew,4x4,SRW,Diesel,Automatic,Oxford White,LARIAT
1FTEW1EP1LKD54523,43242.33,LL7235,SuperCrew,4x4,SRW,Gasoline,Automatic,Magnetic Metallic,XLT
1FTEW1EF9HFC09673,43180.83,LL7144,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,Lariat
1FTEX1CF9GKE07417,43242.33,LL7047,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XLT
1FT8W3BT6KEE61400,46374.5,LL6938,Crew,4x4,SRW,Diesel,Automatic,Oxford White,LARIAT
1FT8W3BT0HEE10211,42552.67,LL7223,Crew,4x4,SRW,Diesel,Automatic,Shadow Black,Platinum
1FT8W3BT7LEC34184,46374.5,LL6879,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FT7W2BTXKED47812,42552.67,LL6915,Crew,4x4,SRW,Diesel,Automatic,Ingot Silver Metallic,Platinum
1FT7W2BT7HEE89320,44219.33,LL6863,Crew,4x4,SRW,Diesel,Automatic,Blue Jeans Metallic,Lariat
1FT7W2BT9GEB89616,44219.33,LL7207,Crew,4x4,SRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,Lariat
1FTEW1EPXJKE15252,43242.33,LL7197,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1GCPYBEK6LZ121760,39452.0,LL7111,Crew,4x4,SRW,Gasoline,Automatic,Shadow Gray Metallic,Custom
1FTEW1E50JKF24267,43242.33,LL7249,SuperCrew,4x4,SRW,Gasoline,Automatic,Blue Jeans Metallic,XLT
1FT7W2B64FED60670,44763.67,L21038A,Crew,4x4,SRW,Gasoline,Automatic,Tuxedo Black Metallic,Lariat
1FT8W3BT7HEC92674,42552.67,LL7018,Crew,4x4,SRW,Diesel,Automatic,Shadow Black,Platinum
1FTEW1EP9KKD09862,31808.83,LL6959,SuperCrew,4x4,SRW,Gasoline,Automatic,Ingot Silver Metallic,LARIAT
1FTEX1C86FKF02517,43242.33,L21214A,Super,4x2,SRW,Gasoline,Automatic,Tuxedo Black,XLT
1FTEW1E52JFC58078,43242.33,LL7232,SuperCrew,4x4,SRW,Gasoline,Automatic,Lead Foot,XLT
1FTEW1EP2GFD26292,43242.33,LL7065,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,XLT
1FTEW1EP2KKE71722,31808.83,LL7276,SuperCrew,4x4,SRW,Gasoline,Automatic,Agate Black Metallic,LARIAT
1FTEW1EG3JFA66024,43242.33,LL7274,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FT8W4DT0JEB67203,52811.67,LL7252,Crew,4x4,DRW,Diesel,Automatic,Shadow Black,XLT
1FT8W3BT1JEB62119,42552.67,LL7188,Crew,4x4,SRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,Platinum
1FTEW1EG3JKC17340,31808.83,LL7275,SuperCrew,4x4,SRW,Gasoline,Automatic,Lightning Blue,LARIAT
1FTFX1EG6GKD79117,43242.33,L21239A,Super,4x4,SRW,Gasoline,Automatic,Blue Jeans Metallic,XLT
1FT8W3BT7GEA46920,44219.33,LL7253A,Crew,4x4,SRW,Diesel,Automatic,Bronze Fire Metallic,Lariat
1FTEW1EP4JKD75766,43242.33,LL7273,SuperCrew,4x4,SRW,Gasoline,Automatic,Magnetic Metallic,XLT
1FTFW1EG7JKD22810,31808.83,LL7192AA,SuperCrew,4x4,SRW,Gasoline,Automatic,Magma Red Metallic,LARIAT
1FTFW1R62EFC96276,44075.67,L21011A,SuperCrew,4x4,SRW,Gasoline,Automatic,Tuxedo Black Metallic,SVT Raptor
1FTEW1E52KFB54742,31808.83,LL7287,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,LARIAT
1FTFW1CF0DKE98872,43242.33,LL7184A,SuperCrew,4x2,SRW,Flex Fuel,Automatic,Oxford White,XL
1FTEW1EP3KKE42875,43242.33,LL7294,SuperCrew,4x4,SRW,Gasoline,Automatic,Agate Black Metallic,XLT
1GT121E8XDF195790,47720.83,L21065B,Crew,4x4,SRW,Diesel,Automatic,Onyx Black,SLT
1C6RR7NMXGS283997,46374.5,LL7288,Crew,4x4,SRW,Diesel,Automatic,Brilliant Black Crystal Pearlcoat,Laramie
1C6SRFMT2MN522795,39452.0,L20559A,Crew,4x4,SRW,Gasoline,Automatic,Hydro Blue Pearlcoat,Big Horn
1FTEW1EG3GKD05345,43242.33,LL7277B,SuperCrew,4x4,SRW,Gasoline,Automatic,Lithium Gray,XLT
1FTEW1EG5HFB37394,43242.33,LL7279,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1C6RR7UTXFS537005,43301.83,LL7292,Crew,4x4,SRW,Gasoline,Automatic,True Blue Pearlcoat,Sport
1FT8W4DT1KED04537,41523.33,LL7248,Crew,4x4,DRW,Diesel,Automatic,Magnetic Metallic,Platinum
1FT8W3BT9GEA15183,44219.33,LL7192A,Crew,4x4,SRW,Diesel,Automatic,Ingot Silver Metallic,Lariat
1FTEW1EP0JFD34480,43242.33,LL7290,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,XLT
1FTWW31R79EB28355,44219.33,LL7052A,Crew,4x4,SRW,Diesel,Automatic,Black,Lariat
1FTEW1EG8FKE89440,43180.83,LL7033A,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,Lariat
3C63RRHL4KG534260,46491.17,LL7283K,Crew,4x4,DRW,Diesel,Automatic,Bright White Clearcoat,Big Horn
1FTFW1ET1EFC78475,31808.83,L20623A,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,FX4
1FTEW1EF9HFC47579,43242.33,X3115,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FTEW1EGXHFC69857,43242.33,X3150,SuperCrew,4x4,SRW,Gasoline,Automatic,Ruby Red Metallic Tinted Clearcoat,XLT
1FTEW1EG0HFC70418,43180.83,X3240,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,Platinum
1FT8W3BT7KEC47984,46374.5,X3141,Crew,4x4,SRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,LARIAT
